is_write_op,time_in_nanoseconds
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
false,0
true,4229
true,2570
true,21999
true,4318
true,2503
true,2308
false,2513
true,2521
true,2638
false,2897
true,2319
true,4081
false,2410
false,2685
true,2799
true,2723
true,12138
false,2492
true,3335
true,3689
false,2548
true,2681
true,4818
true,4040
true,2392
true,2966
false,2543
false,3842
true,2530
true,2285
false,2080
true,20034
true,3221
true,2227
true,3803
true,2409
false,2566
false,11905
false,2216
true,2720
true,2861
true,2754
true,4994
true,1987
false,2295
false,2015
true,2783
true,3856
true,2060
true,2776
true,2505
true,3027
true,4200
true,3126
true,4024
false,3621
true,3777
true,2793
true,4404
true,5092
true,4369
true,2492
false,3051
true,1868
true,2960
false,2281
false,2850
false,2507
true,2566
true,2491
true,2445
false,2403
false,2469
true,3895
true,3766
true,3433
true,3362
true,9639
true,4207
true,205199
true,2145
false,2222
true,2690
true,2674
false,2920
true,2748
true,3284
true,4552
true,3307
true,5578
true,3040
false,3024
false,2452
true,4602
true,2728
true,3345
true,2476
true,3302
false,3284
true,2472
false,2714
true,3763
true,3582
false,2625
false,2574
false,2585
true,2947
true,3537
true,4418
false,2959
false,6329
true,1957
false,3122
true,3493
false,2892
true,9820
false,2740
true,4707
true,2368
false,2618
false,2368
true,3650
false,2283
false,2194
true,3148
true,192370
true,3821
true,2966
true,2384
true,3376
true,1997
true,8454
true,3213
true,3804
true,3153
false,2866
false,2338
false,2420
false,2320
true,2861
true,3065
true,9557
true,4580
true,3067
true,3374
true,2371
true,3510
true,5102
true,4004
false,2476
true,4179
false,2681
true,2662
true,3005
false,2072
false,1871
false,1781
false,2179
true,3444
false,2258
true,3193
false,2323
false,2385
false,2111
false,2723
false,2156
true,3215
false,2025
false,2112
true,3371
false,2297
true,2833
false,2117
true,2815
true,2928
true,2939
false,2543
false,2321
true,3605
true,2754
true,2778
true,3191
true,2824
false,2463
false,2839
false,2227
false,2323
true,3368
false,2328
false,2278
false,2223
true,2983
false,2336
false,2313
true,2813
true,4799
true,3875
true,3406
true,4168
true,2328
true,4944
true,2850
true,29235
true,4203
true,3983
false,2627
true,3583
true,3168
false,2346
false,1961
false,1683
false,1540
true,4536
false,2974
true,2482
false,2489
true,2486
false,14397
false,2612
false,1615
true,88425
true,3908
true,2338
true,2779
false,2368
true,2850
true,3380
true,2946
true,2883
true,2693
true,3200
false,1807
true,4232
false,3345
false,5146
false,1796
true,3996
false,3558
true,3984
true,2881
false,2996
true,3475
true,3138
false,2640
false,4022
false,3812
false,3425
false,6925
true,4063
true,3015
true,3258
true,3036
false,2258
false,4311
true,3248
true,4126
false,3308
false,2285
false,2076
true,2968
false,2296
false,2901
false,2091
true,2569
false,2147
true,2582
false,2481
false,3040
false,4935
true,3885
false,4656
false,3097
true,4991
false,2365
false,2920
true,3644
true,3325
true,3760
true,4509
true,4643
false,3254
false,2396
false,3050
true,4261
false,2803
true,4317
true,3378
false,3145
false,2328
true,31469
false,4699
true,4449
true,5640
true,14283
false,3972
false,4171
true,3527
true,4237
false,2213
true,3164
false,2735
true,3574
false,3618
true,4253
false,2416
true,3078
false,3707
false,2641
false,2249
false,3384
false,2844
true,4205
true,4221
false,3709
false,2827
false,3127
true,3502
false,2640
true,4485
false,3316
true,2919
true,3216
true,3486
false,3265
false,3390
false,3911
true,3907
false,3706
true,3209
false,2643
false,3146
true,3348
true,3322
false,2856
true,4109
true,3465
false,2699
true,4083
false,23598
false,3375
true,3522
true,3546
false,4060
true,2993
true,4000
true,3892
true,4191
true,4397
false,2050
true,3670
false,2361
false,1580
false,1380
true,9510
false,2628
true,2535
true,2114
true,5021
false,1599
false,1554
false,1578
false,1494
true,2470
true,2580
true,2059
false,1995
false,2764
true,3372
true,4651
true,2929
false,2061
false,2729
true,3123
true,2466
true,2192
true,2628
false,3090
true,2447
true,3368
false,2067
true,2440
true,2220
false,2017
true,2279
false,1883
true,2252
false,2685
false,2426
false,1882
true,2581
false,2546
false,2413
true,2372
true,2349
false,2405
true,2636
true,2148
false,1907
false,1747
true,2859
false,3273
false,3356
true,2267
false,11410
true,2675
true,2352
true,2276
false,3764
false,2038
false,2694
false,2343
false,2166
true,2456
false,1880
false,2395
false,3147
false,2473
false,1530
true,3179
true,2114
false,2947
false,2379
true,2926
true,3322
false,2787
true,3178
true,3816
false,3140
false,1932
false,1987
true,3239
false,4320
true,3099
false,2280
true,3497
false,3017
false,2345
false,3695
false,2165
false,3156
false,1946
true,2836
true,2655
true,2141
false,3201
true,2077
true,2742
true,1930
true,1762
true,1843
true,2075
true,1909
true,2466
false,3497
true,2332
false,2731
false,1987
false,2285
false,2226
false,1973
true,2447
true,1942
true,1862
false,2691
false,2332
true,2515
true,3679
false,3152
true,3288
false,3993
true,1769
true,3033
true,3113
true,4464
true,2351
true,1876
true,2674
true,1797
true,3716
false,2653
false,2688
false,1535
false,1478
true,1984
true,1612
false,1879
false,1493
true,2574
false,2275
true,1681
false,1910
false,3422
true,4375
false,3235
false,1952
false,1454
false,1292
false,1123
true,2110
true,1597
false,1741
false,1639
true,1588
true,1442
false,2009
false,1583
false,1307
false,1092
false,1432
true,1703
true,1326
true,1431
false,1233
true,1435
false,1688
true,1376
false,1959
false,1675
false,1489
true,1430
false,1734
true,1419
false,1849
true,1616
false,1268
false,1567
false,1764
true,1960
true,1492
true,1548
false,1790
true,1637
true,1584
false,1745
true,1485
false,1687
false,1495
false,1090
false,1358
true,1544
true,1363
false,1914
true,1233
true,1407
true,1235
false,1348
true,1524
true,1490
false,1390
false,1621
false,1304
true,1491
false,1992
false,4350
true,1410
true,3005
true,3289
false,3830
false,3954
false,2228
false,1955
true,3049
true,1552
true,1906
false,4717
false,2835
false,2825
true,3915
true,1746
true,2726
true,3271
true,1917
true,3780
