is_write_op,time_in_nanoseconds
true,5549
false,1614
true,5101
false,1837
false,1255
true,10910
true,15452
true,5429
true,4928
false,1587
true,4466
false,1471
false,1401
false,4020
false,1247
false,1004
true,5644
true,11396
true,10356
false,1519
false,749
true,1718
false,1768
false,733
true,8590
false,895
true,3768
false,1322
true,17909
false,1745
true,5109
false,1257
false,1239
false,1440
false,750
true,4134
true,3184
false,1007
true,2986
true,2976
false,908
true,3019
false,895
false,647
false,611
true,2865
true,16477
false,844
false,637
false,619
false,656
false,577
false,608
true,3562
true,7661
true,7493
true,2765
true,2741
true,6608
false,821
true,6532
false,785
false,664
false,602
false,593
true,6312
true,26715
true,2469
false,909
true,2648
false,819
false,619
false,513
true,3096
false,724
true,6709
false,577
false,1682
true,11717
true,5145
true,5514
false,1715
false,807
false,843
false,677
false,801
true,3035
false,569
false,1073
true,8714
true,4205
false,1171
false,641
false,694
true,3452
false,1161
false,1269
false,1749
false,1564
false,779
true,5396
true,6797
false,1734
true,7241
false,1654
true,3903
true,9133
true,133518
true,4383
false,1807
true,291833
false,1029
false,1121
false,10079
true,4721
false,2094
false,919
false,788
true,8900
false,904
false,529
false,530
true,7024
false,1475
true,8297
false,954
false,597
false,503
true,3186
false,807
false,514
true,6369
true,2662
true,2683
false,757
true,2445
true,2527
true,6253
false,950
true,5918
false,834
true,5840
false,791
false,990
false,707
false,526
true,6472
true,6151
false,685
false,500
false,492
false,579
true,6446
false,663
true,6401
false,717
true,7082
false,687
false,1061
true,4922
true,7612
false,1157
true,4620
false,2020
false,1016
false,1301
false,555
false,659
true,6878
false,732
false,552
false,508
true,3148
false,665
true,2679
false,701
true,3813
false,843
false,1541
true,3299
false,2033
true,5095
true,9705
false,1729
true,3854
false,1052
true,13452
true,4076
false,1788
true,5499
true,7494
true,4513
false,761
false,1472
false,855
true,7337
false,1052
false,650
false,532
true,3322
false,784
true,14972
false,1454
true,4410
false,2179
true,5300
true,6644
false,1661
true,5319
false,2202
true,5306
true,10042
false,2096
false,1368
true,4605
true,11150
true,4835
false,549
true,3719
false,524
false,365
false,358
true,9926
false,412
false,428
true,4085
false,489
false,344
true,12721
false,470
true,3998
true,8089
false,510
false,516
true,8429
false,463
true,5313
false,177790
false,828
true,9484
false,1214
true,2819
false,1298
true,3778
true,99014
true,15242
true,15367
false,547
true,75553
true,5134
false,431
true,3743
false,378
false,1041
false,479
true,8681
false,674
false,1945
true,6003
true,8796
false,495
true,9540
true,132281
false,344
false,1555
true,4102
false,1976
false,1301
false,1121
false,380
false,321
false,694
false,1492
false,572
true,2602
false,441
false,304
false,1313
true,228216
true,10719
false,456
true,9965
false,741
true,1008115
true,9929
true,1322557
true,500768
false,1083
false,647
false,1117
false,425
false,423
false,1090
true,9160
true,11420
false,540
true,11248
false,1201
false,574
false,202
false,890
true,3695
false,327
false,203
true,5650
false,264
true,5396
false,213
true,5218
true,8787
true,6813
true,9392
false,287
false,206
true,5605
true,7074
true,5262
false,278
false,1302
false,1839
false,414
false,305
false,310
false,171
false,249
false,174
false,168
true,6167
false,378
true,426009
false,520
false,1971
true,8415
false,779
false,1964
true,3240
false,559
false,1549
true,3479
false,1486
false,453
false,244
false,192
false,164
true,7681
true,4253
true,11198
false,548
true,3812
false,1642
false,2238
true,4518
false,516
true,3087
false,2523
false,407
true,13618
false,902
false,421
false,351
false,234
false,1946
false,480
false,2100
false,444
true,385701
false,724
true,208471
false,603
false,317
true,2708
false,443
false,271
true,5555
false,313
false,316
true,4115
false,416
false,267
true,6455
true,14064
true,5699
true,1962
false,301
true,6162
true,5519
true,5425
false,291
false,211
true,5663
false,257
false,273
true,1770
true,1725
false,233
true,9031
false,244
true,5442
true,7644
false,238
true,6367
true,8255
false,272
false,286
false,237
true,5505
false,253
true,5522
true,6063
true,5667
false,278
true,5519
true,6151
true,5604
true,5522
false,280
true,2258
false,240
true,2111
false,249
false,237
true,2109
false,237
false,226
false,252
true,274181
false,585
false,1504
false,588
true,7729
false,569
false,327
false,289
true,6076
true,4699
false,318
false,201
true,1807
false,305
true,1629
true,1612
false,296
true,5141
true,8128
true,5145
false,351
true,4733
false,309
true,4610
false,599
false,256
false,320
false,649
true,341182
true,442887
true,177820
false,975
false,1426
false,658
false,2165
false,1859
false,599
false,391
false,246
false,233
false,1102
false,1541
false,520
true,284004
false,1097
true,5186
true,6589
true,1905
false,497
false,347
false,191
false,182
false,169
false,188
false,178
true,5545
false,236
false,177
false,193
true,4764
false,224
true,5468
true,4669
false,270
false,188
false,174
true,4418
true,4517
true,4535
false,314
true,4470
true,4323
false,317
false,170
true,1417
true,1682
true,1551
true,1680
true,1403
true,1478
false,369
true,3592
false,383
false,218
false,198
false,195
false,197
true,3196
false,547
false,434
false,333
true,8504
true,3804
false,415
false,311
true,2585
false,253
true,2050
true,1903
false,306
true,1749
false,246
true,1848
false,263
true,1693
true,1679
true,2053
true,1753
true,1790
false,266
true,1427
false,210
false,171
true,8641
false,262
true,1725
false,1496
false,545
false,1335
true,9701
false,1673
true,10041
false,503
false,282
false,263
false,221
false,232
true,5575
false,329
true,2171
false,237
false,212
true,5412
false,263
true,1849
true,1766
false,238
false,219
false,396
false,368
false,263
true,5849
true,13064
true,5255
false,268
true,4843
true,5040
false,251
false,217
true,4969
true,5198
false,232
true,4814
false,240
true,4694
true,4996
true,4895
false,236
false,279
false,213
true,5377
true,5069
false,223
true,1798
true,1898
false,382
false,289
false,233
true,6104
false,233
true,8546
true,5145
true,4831
true,5033
false,336
true,5325
true,5369
false,240
true,1690
false,236
false,1207
false,529
false,202
true,5777
true,4874
true,4767
true,4994
true,8216
false,249
false,178
true,5495
true,8757
true,8409
true,6750
false,403
false,246
false,186
false,241
true,6416
false,291
true,5335
false,309
true,1775
true,1746
true,4612
true,5035
true,7679
false,418
true,11902
true,8321
true,1849
true,1700
false,253
true,5055
false,236
false,289
true,6087
false,279
true,5858
false,320
false,271
true,6273
true,4768
true,4950
false,489
true,4048
false,653
true,346333
false,853
false,421
true,515462
false,2706
false,1123
false,590
true,3124
true,3710
true,8023
false,451
false,855
true,6702
true,1393
false,472
false,332
true,4344
false,296
true,3997
false,235
false,200
false,198
true,4166
false,223
false,221
true,1618050
false,349
false,227
false,227
false,233
true,5820
true,4998
true,7537
false,285
true,1592
true,8226
false,270
false,263
true,4872
true,4643
false,283
false,255
false,243
true,4982
false,267
true,11653
false,245
false,246
true,5184
false,476
true,5908
true,4878
false,296
false,270
false,271
false,253
true,7150
false,295
false,274
true,5462
true,4962
false,288
false,248
false,248
false,251
true,5001
false,272
true,1554
false,275
true,5223
false,268
true,4955
true,4841
true,2181
true,2408
true,3202
false,630
false,384
true,3529
true,3648
false,1204
false,371
