is_write_op,time_in_nanoseconds
true,7509
true,2838
true,2526
true,2124
true,2277
true,2280
true,2243
true,2288
true,2138
true,2018
true,2011
true,2377
true,2096
true,2276
true,2088
true,2219
true,2285
true,2011
true,5883
true,2317
false,5638
true,2268
true,2230
true,2165
true,2060
true,2476
true,2620
false,782
true,2472
true,2431
true,2236
true,2614
true,2401
false,768
true,2323
true,2072
true,2138
true,2160
true,2147
true,2396
true,2288
true,2160
true,2633
true,2187
true,2223
true,2227
true,2273
true,2279
true,2386
true,2234
false,794
true,2251
true,2530
true,2488
true,2072
true,2460
true,2133
true,2166
true,2444
false,735
true,2785
true,2336
true,3639
true,7508
true,2278
true,2339
true,2108
false,776
false,721
true,31771
true,7132
true,1704
true,1638
true,1727
true,14333
false,761
true,1720
true,1710
true,1597
true,1739
true,1560
false,745
false,673
true,1588
true,1683
true,1639
true,1653
true,1580
true,1579
false,634
true,1568
true,1687
true,1710
true,1714
true,1640
false,633
false,543
true,1646
true,1666
true,1744
true,5166
true,1547
true,1595
true,1804
true,1642
true,1579
true,1610
false,601
true,4900
true,1603
true,6075
true,4268
true,1560
true,4614
true,1713
true,1575
true,1727
true,1560
true,11983
true,1831
true,1695
true,1687
true,4155
true,8523
true,1562
true,2044
true,1781
false,641
true,4921
true,1635
true,1555
true,1594
true,1641
true,4568
true,1863
true,1635
true,1593
true,1779
true,1687
true,1563
true,4973
true,1645
true,1642
true,1444
true,1602
false,589
true,1410
true,1509
true,1494
true,1532
true,1705
true,1597
true,6912
true,1635
true,1740
true,1524
true,1651
true,1550
true,1529
true,1699
true,1637
true,5058
true,1602
true,1612
true,1605
true,1602
true,3831
true,1457
true,1559
true,1466
true,1603
true,1535
true,1548
true,1401
true,1632
true,1743
true,4544
true,1614
true,7459
false,644
true,1548
true,1661
true,1556
false,619
true,1626
true,1766
true,1538
true,1607
true,1698
true,1612
false,597
true,1492
true,1807
true,1548
true,1562
true,1614
true,1439
true,2140
true,1565
false,558
true,1624
false,571
true,1679
true,1593
true,1586
true,1502
true,1529
true,1513
true,1614
true,1510
true,1631
true,1577
true,6268
false,628
true,1522
true,1804
true,1581
true,1519
true,1496
true,1494
true,1562
true,2038
true,1617
true,1571
true,1799
true,1623
true,1534
true,1492
true,1486
true,1668
true,1600
true,1615
true,1569
true,1531
true,1424
true,1464
true,1530
true,1583
true,4263
true,1591
true,6020
true,1548
true,4313
true,1666
true,8103
true,1659
true,1706
true,3279
true,2298
true,1605
true,1508
true,1590
true,1574
false,609
true,4602
true,1806
true,2044
true,1534
false,623
true,1576
true,4228
true,1863
true,5021
false,609
true,1590
true,1544
true,4466
true,1627
true,5034
true,1599
true,4383
true,1590
false,638
false,550
true,1599
true,1572
true,1744
true,1724
true,5020
true,1716
true,4719
true,1828
true,1938
true,1668
true,1632
true,1583
true,1646
true,5121
true,1592
true,4395
true,1532
true,1667
true,1722
true,1663
false,690
true,8415
true,1748
true,1773
true,1571
true,6251
true,5694
true,1640
true,4344
true,1590
true,1634
true,1680
true,1537
true,4403
true,1480
true,4290
true,1527
true,1661
true,1511
true,1682
true,4595
false,636
true,4220
false,663
true,1581
true,1616
true,4752
true,1517
true,4289
true,1478
false,664
true,1529
true,4274
true,1546
true,1473
true,4268
true,1562
true,5295
true,1551
true,1532
true,4186
true,1627
true,6030
false,638
true,4727
true,1805
true,4722
true,1709
false,578
true,1630
true,1603
true,1492
true,1576
true,4437
true,1658
false,579
true,1514
true,1671
true,1605
true,1535
true,4495
true,1520
true,1551
true,4328
true,1553
true,4844
true,1619
true,1571
true,4718
false,622
true,4328
true,1546
true,4544
true,1499
true,1534
false,576
true,1589
true,4205
true,2000
true,5333
true,1653
true,1668
true,4445
true,1867
true,1875
true,5049
true,1576
true,1699
true,6397
true,1706
true,1973
true,1594
true,1637
true,4581
true,1661
true,3383
true,4554
true,1546
true,1628
true,4610
true,1473
true,1569
true,4803
true,1466
true,3487
true,1543
true,4523
true,1684
true,1619
true,5936
true,1555
true,1567
true,4508
true,1672
true,1566
true,4311
true,1631
true,1659
false,604
true,3286
true,1572
false,604
true,1605
true,4439
true,1628
true,1534
true,4609
true,1597
true,1527
true,5923
true,1521
true,1604
true,4442
true,1898
true,1548
true,4772
true,4449
true,1467
true,4381
true,5622
true,1668
true,1581
true,4248
true,1532
false,614
true,1515
true,1536
true,4053
true,1576
true,1452
true,9597
true,1506
true,1424
false,568
false,614
true,1755
true,1617
false,598
true,1635
true,6280
true,4447
true,1847
true,1713
true,4304
true,1559
false,660
true,1621
true,1661
true,7396
true,1593
true,1491
true,5778
true,4574
true,1451
false,659
true,1626
true,1552
true,4671
true,1522
true,1443
true,1687
true,4327
true,1605
false,601
true,1916
true,1679
true,5021
true,4228
true,1476
true,1538
true,11469
true,1473
true,1476
true,1515
true,4631
true,1581
true,1600
false,629
true,1659
true,4432
true,4475
true,1649
true,1844
true,4621
true,4250
true,1572
true,1472
true,4362
true,4310
true,1504
false,606
false,502
true,5986
true,1642
true,1541
true,4553
true,4117
true,1666
true,1806
true,4621
true,4811
true,1745
true,1621
true,1659
true,4273
true,6084
true,1538
true,1508
true,4452
true,4196
true,1546
true,1570
true,4088
true,7487
true,1574
false,646
true,47165
true,2164
true,1811
true,4722
true,4393
true,1600
true,1758
true,4553
true,15477
true,1677
true,1646
true,1650
true,4795
false,623
true,3942
true,4285
true,1542
true,1610
true,1578
true,4451
true,4050
true,1696
true,1659
true,1687
true,4320
true,5864
true,1554
true,1541
true,4787
true,4514
true,4114
true,1894
true,1659
true,4887
true,4315
true,4149
true,1450
true,1415
false,666
true,1504
true,1602
true,4722
true,4472
true,4121
true,1587
true,1454
true,4800
false,630
true,1735
true,4820
true,5436
true,6874
true,1581
true,1522
true,4381
true,6016
true,11990
true,6907
true,4226
true,1498
true,1713
true,1574
true,4351
true,4402
true,4205
true,1541
true,1640
true,1475
true,4588
true,8068
true,4393
true,1617
true,1501
false,691
true,2223
true,1633
true,1690
true,4501
true,4541
true,4569
true,1517
true,1504
true,1506
true,4128
true,4097
true,4108
true,4108
true,1497
true,1584
false,651
true,1593
true,1534
true,1576
true,4407
true,4234
true,5171
true,4678
true,1625
false,709
true,4383
true,1635
false,597
true,4668
true,1729
true,1567
false,607
false,479
true,4395
true,6089
true,1527
true,1658
true,1741
true,4492
true,4253
true,4569
true,4306
true,4168
false,660
true,4251
true,4134
true,1489
true,1442
true,1438
true,1414
true,3926
true,5651
true,4080
false,581
true,4637
true,3965
true,4028
true,3980
true,1487
true,1553
true,1433
true,1489
true,4316
true,4254
true,4245
true,6418
true,4403
true,12106
true,1399
false,644
true,4055
true,4162
true,1550
true,1499
true,1588
true,1564
true,4137
true,4455
false,608
true,2238
true,2025
true,4513
true,4452
true,4210
true,5784
true,4159
true,3887
true,4811
true,1623
true,1762
true,1797
false,730
true,1931
true,1625
true,1586
true,2053
true,1760
true,4821
true,4484
true,4527
false,670
true,1719
true,4342
false,601
true,1581
true,1668
true,1439
true,4008
true,4003
true,8609
true,4201
true,4156
true,3794
true,3964
false,638
false,434
true,1464
true,4294
true,5462
true,3845
true,4049
true,4185
true,3925
true,3851
true,3944
true,4016
true,4224
true,4103
true,4031
true,4578
true,1285
true,1433
true,5516
true,3907
true,1300
true,1426
true,1442
true,1412
true,1454
true,1412
true,2032
true,6787
false,662
true,7483
true,4052
true,4234
true,3885
true,5424
true,10128
true,4082
true,4050
false,585
true,4127
true,3794
true,4053
true,4177
true,3956
true,3980
true,4006
true,4194
true,4106
true,4167
true,5836
true,4017
true,4626
true,5107
true,4274
false,695
true,10891
true,4120
true,4149
true,4473
true,4785
true,4273
false,526
true,4181
true,4125
true,7647
true,5359
true,4077
true,8152
true,7309
true,4028
true,3942
true,4112
true,7865
true,4060
true,4523
true,4438
true,3994
true,1588
true,1605
true,1499
true,1473
true,1466
true,1432
true,1479
true,1479
true,1499
true,1368
true,1497
true,1503
true,1421
false,588
true,4201
true,6411
true,5530
true,3940
true,11002
true,4227
true,4073
true,4339
true,5042
true,4160
true,4107
true,4404
false,596
true,1554
true,1557
true,1515
