is_write_op,time_in_nanoseconds
true,6565
false,4217
false,627
false,581
false,619
false,666
false,685
true,2822
false,617
true,2174
false,609
false,686
false,610
false,674
true,5311
false,628
false,611
false,675
true,2253
true,2111
false,651
false,675
true,2026
false,673
false,678
true,2234
false,771
false,589
true,2316
false,648
false,668
true,3490
false,612
false,608
false,610
false,634
false,640
false,554
false,566
false,500
false,514
false,491
false,618
false,540
false,525
false,517
false,523
false,568
false,486
false,569
false,570
true,2334
false,576
false,459
false,491
true,2681
false,585
false,568
false,544
false,496
false,472
false,490
false,505
false,574
false,590
false,565
false,498
false,491
false,474
false,474
false,538
false,540
false,508
false,478
false,529
false,535
false,432
false,529
false,703
false,656
true,2468
false,544
false,505
false,547
false,543
false,533
false,514
false,548
false,540
true,2380
false,622
false,547
false,503
false,544
false,575
false,545
false,569
false,559
false,606
false,524
false,608
false,462
false,631
false,548
false,530
false,473
false,548
true,2437
false,553
false,569
false,632
false,535
false,573
false,475
false,598
false,681
false,543
false,532
false,469
true,2440
false,540
false,520
false,2166
true,2698
false,504
true,2071
true,2320
false,633
false,545
true,2372
true,2019
false,559
false,458
false,450
false,463
false,455
false,450
false,443
false,411
false,473
true,2049
false,510
true,2071
false,523
false,498
false,475
false,514
false,420
false,484
false,469
true,2238
false,1625
true,2206
false,548
false,455
false,435
false,426
false,487
false,556
false,512
false,520
false,481
false,559
false,412
false,447
false,450
false,495
false,412
true,2133
true,2037
false,511
false,529
false,580
false,572
false,458
false,492
true,2210
false,489
false,475
false,445
true,2021
true,1811
false,606
false,500
true,2057
false,589
false,518
false,471
false,460
false,421
false,433
false,528
false,488
false,499
false,471
false,516
false,442
false,483
false,499
false,442
false,443
false,427
false,506
false,523
false,487
false,484
false,465
false,485
false,495
false,458
false,463
true,2413
false,603
false,528
false,486
false,463
true,2112
false,511
false,485
false,508
false,482
false,431
false,456
false,452
false,439
false,462
false,433
false,450
false,450
false,466
false,492
false,460
false,508
false,518
false,466
false,476
false,441
false,437
false,423
false,441
false,416
false,430
false,459
false,478
false,437
false,439
false,477
false,470
false,413
false,498
false,441
false,459
true,2397
false,518
false,487
false,511
false,569
true,4471
false,521
false,443
false,462
true,4364
true,1959
true,13239
false,528
false,483
false,472
false,494
false,499
false,479
false,443
true,2211
false,489
true,1963
false,534
true,2130
false,521
false,533
false,533
false,493
false,489
true,1967
false,541
false,427
false,447
false,438
true,2164
true,2176
true,2026
true,1882
false,601
false,466
false,478
false,1004
false,488
false,458
false,458
false,392
true,2582
false,546
false,493
false,457
false,1359
false,482
true,2255
false,518
false,487
false,505
false,537
false,514
false,440
false,495
false,503
true,2103
false,480
false,507
false,497
true,2080
false,491
false,449
false,844
false,479
false,523
true,2322
false,528
false,456
false,498
false,434
false,415
false,474
false,460
false,433
false,426
false,463
false,419
false,432
false,429
false,425
false,412
false,470
false,518
false,556
false,510
false,453
false,475
false,553
false,526
false,470
false,553
false,501
false,488
false,501
false,506
false,501
false,481
false,429
false,500
false,584
true,1956
false,624
false,597
false,538
false,599
false,550
false,591
false,664
false,598
false,579
false,537
false,11211
false,515
false,487
false,531
false,600
false,552
true,1968
false,596
false,498
false,514
false,538
